current_ray_data_ld.x,current_ray_data_ld.y,current_ray_data_ld.z,current_ray_data_lo.x,current_ray_data_lo.y,current_ray_data_lo.z,current_ray_data_rd.x,current_ray_data_rd.y,current_ray_data_rd.z,current_ray_data_rd.x,current_ray_data_rd.y,current_ray_data_rd.z,object_name
0.9769383, -0.2033635, -0.06507628,8.238811, 2.359095, 24.33329,0.9769383, -0.2033635, -0.06507628,8.233839, 2.355926, 24.26856
0.9769396, -0.2033701, -0.06503736,8.238985, 2.359118, 24.33336,0.9769396, -0.2033701, -0.06503736,8.234015, 2.355945, 24.26863
0.9769408, -0.2033768, -0.06499702,8.239163, 2.35914, 24.33344,0.9769408, -0.2033768, -0.06499702,8.234196, 2.355963, 24.26871
0.9769419, -0.2033828, -0.06496113,8.23932, 2.35916, 24.33351,0.9769419, -0.2033828, -0.06496113,8.234353, 2.355978, 24.26877
0.9769431, -0.20339, -0.06492005,8.239496, 2.359181, 24.33358,0.9769431, -0.20339, -0.06492005,8.234531, 2.355995, 24.26885
0.9769445, -0.2033983, -0.06487302,8.239697, 2.359204, 24.33367,0.9769445, -0.2033983, -0.06487302,8.234734, 2.356013, 24.26894
0.9769458, -0.2034062, -0.06482957,8.239879, 2.359224, 24.33375,0.9769458, -0.2034062, -0.06482957,8.234918, 2.356028, 24.26901
0.976947, -0.2034141, -0.06478611,8.240056, 2.359243, 24.33382,0.976947, -0.2034141, -0.06478611,8.235097, 2.356042, 24.26909
0.9769481, -0.2034225, -0.06474225,8.240234, 2.359261, 24.3339,0.9769481, -0.2034225, -0.06474225,8.235277, 2.356056, 24.26917
0.9769493, -0.2034307, -0.0647001,8.240403, 2.359277, 24.33397,0.9769493, -0.2034307, -0.0647001,8.235448, 2.356067, 24.26924
0.9769505, -0.2034392, -0.06465559,8.240578, 2.359293, 24.33405,0.9769505, -0.2034392, -0.06465559,8.235624, 2.356078, 24.26932
0.9769515, -0.2034479, -0.06461171,8.240748, 2.359307, 24.33412,0.9769515, -0.2034479, -0.06461171,8.235797, 2.356088, 24.26939
0.9769528, -0.203458, -0.06456208,8.240937, 2.359323, 24.3342,0.9769528, -0.203458, -0.06456208,8.235988, 2.356099, 24.26947
0.9769539, -0.2034677, -0.06451367,8.241118, 2.359336, 24.33428,0.9769539, -0.2034677, -0.06451367,8.236172, 2.356107, 24.26955
0.976955, -0.2034773, -0.06446785,8.241287, 2.359347, 24.33435,0.976955, -0.2034773, -0.06446785,8.236342, 2.356114, 24.26962
0.976956, -0.2034868, -0.064422,8.241452, 2.359357, 24.33443,0.976956, -0.2034868, -0.064422,8.23651, 2.35612, 24.2697
0.9769568, -0.2034947, -0.06438486,8.241586, 2.359365, 24.33449,0.9769568, -0.2034947, -0.06438486,8.236645, 2.356123, 24.26975
0.9769577, -0.203504, -0.064341,8.241739, 2.359373, 24.33455,0.9769577, -0.203504, -0.064341,8.236799, 2.356127, 24.26982
0.9769588, -0.2035149, -0.06429122,8.241912, 2.35938, 24.33463,0.9769588, -0.2035149, -0.06429122,8.236975, 2.35613, 24.2699
0.9769596, -0.2035246, -0.06424688,8.242062, 2.359386, 24.33469,0.9769596, -0.2035246, -0.06424688,8.237127, 2.356131, 24.26996
0.9769606, -0.203535, -0.06419937,8.24222, 2.359391, 24.33476,0.9769606, -0.203535, -0.06419937,8.237288, 2.356132, 24.27003
0.9769616, -0.2035462, -0.06414948,8.242383, 2.359396, 24.33483,0.9769616, -0.2035462, -0.06414948,8.237453, 2.356132, 24.2701
0.9769625, -0.2035571, -0.06410109,8.242538, 2.359399, 24.3349,0.9769625, -0.2035571, -0.06410109,8.23761, 2.356131, 24.27017
0.9769632, -0.203567, -0.06405715,8.242677, 2.3594, 24.33496,0.9769632, -0.203567, -0.06405715,8.237751, 2.356128, 24.27023
0.976964, -0.2035769, -0.06401407,8.242809, 2.359401, 24.33502,0.976964, -0.2035769, -0.06401407,8.237885, 2.356125, 24.27029
0.9769649, -0.203589, -0.06396198,8.242969, 2.359401, 24.33509,0.9769649, -0.203589, -0.06396198,8.238047, 2.35612, 24.27036
0.9769657, -0.2036004, -0.06391328,8.243114, 2.359399, 24.33515,0.9769657, -0.2036004, -0.06391328,8.238195, 2.356114, 24.27042
0.9769666, -0.203612, -0.06386423,8.24326, 2.359397, 24.33522,0.9769666, -0.203612, -0.06386423,8.238344, 2.356108, 24.27049
0.9769673, -0.2036235, -0.06381642,8.243405, 2.359393, 24.33528,0.9769673, -0.2036235, -0.06381642,8.238491, 2.3561, 24.27055
0.9769681, -0.2036359, -0.06376492,8.243562, 2.359387, 24.33535,0.9769681, -0.2036359, -0.06376492,8.238649, 2.35609, 24.27062
0.9769688, -0.2036497, -0.06370948,8.243731, 2.35938, 24.33543,0.9769688, -0.2036497, -0.06370948,8.238822, 2.356078, 24.2707
0.9769693, -0.2036607, -0.06366508,8.24387, 2.359372, 24.33549,0.9769693, -0.2036607, -0.06366508,8.238963, 2.356066, 24.27076
0.9769699, -0.2036721, -0.06362037,8.244012, 2.359363, 24.33555,0.9769699, -0.2036721, -0.06362037,8.239106, 2.356053, 24.27082
0.9769705, -0.2036858, -0.06356733,8.244182, 2.35935, 24.33563,0.9769705, -0.2036858, -0.06356733,8.239279, 2.356036, 24.2709
0.9769709, -0.2036962, -0.06352787,8.244311, 2.359339, 24.33569,0.9769709, -0.2036962, -0.06352787,8.23941, 2.356021, 24.27096
0.9769714, -0.2037092, -0.063479,8.244474, 2.359323, 24.33576,0.9769714, -0.2037092, -0.063479,8.239576, 2.356001, 24.27103
0.9769718, -0.2037229, -0.0634284,8.244648, 2.359303, 24.33584,0.9769718, -0.2037229, -0.0634284,8.239752, 2.355979, 24.27111
0.9769721, -0.2037334, -0.06339025,8.244781, 2.359288, 24.3359,0.9769721, -0.2037334, -0.06339025,8.239888, 2.355959, 24.27117
0.9769724, -0.203747, -0.06334156,8.244957, 2.359264, 24.33599,0.9769724, -0.203747, -0.06334156,8.240066, 2.355932, 24.27126
0.9769727, -0.2037604, -0.06329411,8.245133, 2.359238, 24.33607,0.9769727, -0.2037604, -0.06329411,8.240244, 2.355903, 24.27134
0.9769729, -0.2037755, -0.06324242,8.245334, 2.359207, 24.33616,0.9769729, -0.2037755, -0.06324242,8.240447, 2.355868, 24.27143
0.9769729, -0.2037887, -0.06319813,8.245514, 2.359177, 24.33624,0.9769729, -0.2037887, -0.06319813,8.240629, 2.355834, 24.27151
0.9769731, -0.2038011, -0.06315689,8.245685, 2.359146, 24.33632,0.9769731, -0.2038011, -0.06315689,8.240803, 2.3558, 24.2716
0.9769731, -0.2038154, -0.06311058,8.245883, 2.359107, 24.33642,0.9769731, -0.2038154, -0.06311058,8.241003, 2.355759, 24.27169
0.976973, -0.2038254, -0.06307857,8.246023, 2.359079, 24.33648,0.976973, -0.2038254, -0.06307857,8.241144, 2.355728, 24.27176
0.9769729, -0.2038397, -0.06303368,8.246226, 2.359037, 24.33658,0.9769729, -0.2038397, -0.06303368,8.24135, 2.355683, 24.27185
0.9769728, -0.2038545, -0.06298898,8.246434, 2.358991, 24.33668,0.9769728, -0.2038545, -0.06298898,8.241561, 2.355634, 24.27195
0.9769726, -0.2038671, -0.06295126,8.246616, 2.35895, 24.33677,0.9769726, -0.2038671, -0.06295126,8.241744, 2.35559, 24.27204
0.9769722, -0.2038849, -0.06289915,8.246874, 2.358888, 24.33689,0.9769722, -0.2038849, -0.06289915,8.242005, 2.355525, 24.27216
0.9769719, -0.2038977, -0.06286292,8.24706, 2.358842, 24.33698,0.9769719, -0.2038977, -0.06286292,8.242192, 2.355477, 24.27225
0.9769715, -0.2039109, -0.06282632,8.247252, 2.358792, 24.33708,0.9769715, -0.2039109, -0.06282632,8.242386, 2.355425, 24.27235
0.976971, -0.2039238, -0.06279163,8.247441, 2.358742, 24.33717,0.976971, -0.2039238, -0.06279163,8.242579, 2.355373, 24.27244
0.9769705, -0.2039359, -0.06275957,8.247619, 2.358694, 24.33726,0.9769705, -0.2039359, -0.06275957,8.242756, 2.355323, 24.27253
0.9769699, -0.2039494, -0.06272529,8.247816, 2.358639, 24.33735,0.9769699, -0.2039494, -0.06272529,8.242956, 2.355266, 24.27262
0.9769695, -0.2039594, -0.06269918,8.247967, 2.358595, 24.33743,0.9769695, -0.2039594, -0.06269918,8.243109, 2.35522, 24.2727
0.9769688, -0.2039732, -0.06266557,8.248171, 2.358535, 24.33753,0.9769688, -0.2039732, -0.06266557,8.243314, 2.355159, 24.2728
0.976968, -0.2039865, -0.06263475,8.248364, 2.358477, 24.33763,0.976968, -0.2039865, -0.06263475,8.243509, 2.355099, 24.27289
0.9769672, -0.2040008, -0.06260108,8.248577, 2.35841, 24.33773,0.9769672, -0.2040008, -0.06260108,8.243724, 2.355031, 24.273
0.9769663, -0.2040138, -0.06257186,8.248772, 2.358349, 24.33783,0.9769663, -0.2040138, -0.06257186,8.243919, 2.354968, 24.2731
0.9769652, -0.2040285, -0.06254004,8.248989, 2.358278, 24.33794,0.9769652, -0.2040285, -0.06254004,8.244139, 2.354896, 24.27321
0.9769644, -0.2040409, -0.06251394,8.249172, 2.358217, 24.33803,0.9769644, -0.2040409, -0.06251394,8.244324, 2.354834, 24.2733
0.9769636, -0.2040505, -0.06249414,8.249313, 2.358169, 24.3381,0.9769636, -0.2040505, -0.06249414,8.244467, 2.354785, 24.27337
0.9769625, -0.2040641, -0.06246739,8.249513, 2.358099, 24.3382,0.9769625, -0.2040641, -0.06246739,8.244667, 2.354715, 24.27347
0.9769614, -0.2040768, -0.06244294,8.249701, 2.358033, 24.3383,0.9769614, -0.2040768, -0.06244294,8.244856, 2.354648, 24.27357
0.9769604, -0.2040889, -0.06242059,8.249876, 2.357969, 24.33838,0.9769604, -0.2040889, -0.06242059,8.245033, 2.354584, 24.27365
0.9769589, -0.2041036, -0.06239436,8.250092, 2.35789, 24.3385,0.9769589, -0.2041036, -0.06239436,8.24525, 2.354504, 24.27376
0.9769574, -0.2041194, -0.06236725,8.250319, 2.357804, 24.33861,0.9769574, -0.2041194, -0.06236725,8.245479, 2.354417, 24.27388
0.9769561, -0.2041318, -0.06234722,8.250498, 2.357736, 24.3387,0.9769561, -0.2041318, -0.06234722,8.245659, 2.354348, 24.27397
0.9769531, -0.2041577, -0.06230763,8.250865, 2.357589, 24.33889,0.9769531, -0.2041577, -0.06230763,8.246029, 2.354202, 24.27416
0.9769514, -0.2041723, -0.06228743,8.251068, 2.357506, 24.339,0.9769514, -0.2041723, -0.06228743,8.246233, 2.354119, 24.27427
0.9769496, -0.2041862, -0.0622689,8.251261, 2.357425, 24.3391,0.9769496, -0.2041862, -0.0622689,8.246427, 2.354038, 24.27437
0.9769485, -0.2041955, -0.06225698,8.25139, 2.35737, 24.33917,0.9769485, -0.2041955, -0.06225698,8.246556, 2.353983, 24.27444
0.9769465, -0.2042105, -0.06223863,8.251594, 2.357282, 24.33928,0.9769465, -0.2042105, -0.06223863,8.246761, 2.353895, 24.27454
0.9769447, -0.2042237, -0.06222372,8.25177, 2.357203, 24.33937,0.9769447, -0.2042237, -0.06222372,8.246939, 2.353817, 24.27464
0.976943, -0.2042352, -0.06221162,8.251923, 2.357134, 24.33945,0.976943, -0.2042352, -0.06221162,8.247092, 2.353749, 24.27472
0.9769412, -0.2042481, -0.06219874,8.25209, 2.357057, 24.33954,0.9769412, -0.2042481, -0.06219874,8.247262, 2.353672, 24.27481
0.9769393, -0.2042611, -0.06218658,8.252259, 2.356977, 24.33963,0.9769393, -0.2042611, -0.06218658,8.247431, 2.353593, 24.2749
0.9769373, -0.2042741, -0.06217515,8.252424, 2.356898, 24.33972,0.9769373, -0.2042741, -0.06217515,8.247598, 2.353515, 24.27498
0.9769353, -0.2042865, -0.06216571,8.252579, 2.356822, 24.3398,0.9769353, -0.2042865, -0.06216571,8.247752, 2.35344, 24.27507
0.9769338, -0.2042959, -0.06215882,8.252694, 2.356765, 24.33986,0.9769338, -0.2042959, -0.06215882,8.247869, 2.353383, 24.27513
0.9769315, -0.2043092, -0.06215017,8.252853, 2.356684, 24.33995,0.9769315, -0.2043092, -0.06215017,8.248028, 2.353303, 24.27522
0.9769295, -0.2043211, -0.06214313,8.252995, 2.35661, 24.34003,0.9769295, -0.2043211, -0.06214313,8.24817, 2.35323, 24.27529
0.9769269, -0.2043357, -0.0621358,8.253163, 2.356519, 24.34012,0.9769269, -0.2043357, -0.0621358,8.248341, 2.353142, 24.27539
0.9769245, -0.2043488, -0.06213009,8.253311, 2.356439, 24.3402,0.9769245, -0.2043488, -0.06213009,8.248488, 2.353062, 24.27547
0.9769219, -0.2043624, -0.06212507,8.25346, 2.356355, 24.34028,0.9769219, -0.2043624, -0.06212507,8.248637, 2.35298, 24.27555
